Log_ID                               ,Order_ID    ,Trang_Thai   ,Thoi_Gian                  ,Mo_Ta
b5aab8df-032a-4c48-8f06-2e976b023ebf ,HCM19343828 ,Mới tạo      ,2025-11-12 07:05:19.497403 ,Shop tạo đơn tại TP.HCM
7c1cf7cc-de32-4bf2-bd85-084d651a7714 ,HCM19343828 ,Đã điều phối ,2025-11-12 07:35:19.497403 ,Gán cho Shipper SHP_011
fea6637f-5913-49de-85ef-07d29d8ee3ee ,HCM19343828 ,Đang giao    ,2025-11-12 09:35:19.497403 ,Shipper đã lấy hàng
fdffa93b-b223-4816-8926-bb68c6cde2f4 ,HCM19343828 ,Đang lấy     ,2025-11-12 12:35:19.497403 ,Giao thất bại/Hoàn trả
ee7bb9d8-72df-4d09-87e5-07df73ab1a31 ,HCM22149299 ,Mới tạo      ,2025-11-30 14:06:08.777119 ,Shop tạo đơn tại TP.HCM
2ef742ec-0c52-45a3-90e8-fbcd86b0b8d0 ,HCM22149299 ,Đã điều phối ,2025-11-30 14:36:08.777119 ,Gán cho Shipper SHP_003
8ca51812-5bf7-4280-b345-675bd9ac5a09 ,HCM22149299 ,Đang giao    ,2025-11-30 16:36:08.777119 ,Shipper đã lấy hàng
d3dfd144-8945-4679-8644-456229f5ab74 ,HCM22149299 ,Hoàn trả     ,2025-11-30 21:36:08.777119 ,Giao thất bại/Hoàn trả
20517842-0de8-404f-840a-d289b73bbe6f ,HCM54400029 ,Mới tạo      ,2025-11-18 19:12:46.934146 ,Shop tạo đơn tại TP.HCM
c5226f59-9d4a-452b-a832-2468f779fac5 ,HCM54400029 ,Đã điều phối ,2025-11-18 19:42:46.934146 ,Gán cho Shipper SHP_015
8dbb65d6-0176-4dc5-b641-cf40aaab5a2f ,HCM54400029 ,Đang giao    ,2025-11-18 21:42:46.934146 ,Shipper đã lấy hàng
c813f1b9-4655-415a-a1c3-8f2ed7f9d870 ,HCM54400029 ,Đang giao    ,2025-11-19 11:42:46.934146 ,Giao thất bại/Hoàn trả
1b243670-4312-4ac1-bb56-a204dafefad4 ,HCM7180810  ,Mới tạo      ,2025-11-28 14:10:30.626494 ,Shop tạo đơn tại TP.HCM
67934ea4-dfeb-40b8-935d-3abedd98ed69 ,HCM7180810  ,Đã điều phối ,2025-11-28 14:40:30.626494 ,Gán cho Shipper SHP_010
eabf82b2-7f86-46dc-b3cd-a36a420e5a40 ,HCM7180810  ,Đang giao    ,2025-11-28 16:40:30.626494 ,Shipper đã lấy hàng
185d83fe-291c-4486-8d29-d11b63b1c298 ,HCM7180810  ,Đang giao    ,2025-11-29 08:40:30.626494 ,Giao thất bại/Hoàn trả
b950d9e7-f32e-4222-91bb-7ba990ea8bc3 ,HCM42605274 ,Mới tạo      ,2025-11-19 14:16:23.988605 ,Shop tạo đơn tại TP.HCM
27b2d64b-77c7-48d9-a752-e67ba8e7d279 ,HCM42605274 ,Đã điều phối ,2025-11-19 14:46:23.988605 ,Gán cho Shipper SHP_015
c99a0fa9-978b-4ab0-ae6f-f0d8adbe3517 ,HCM42605274 ,Đang giao    ,2025-11-19 16:46:23.988605 ,Shipper đã lấy hàng
a5705459-9207-4b1e-a201-419e8d06f3d1 ,HCM42605274 ,Đã giao      ,2025-11-20 08:46:23.988605 ,Giao thành công
e94a2b7b-1a74-48a6-b05c-5cabba078a99 ,HCM4116076  ,Mới tạo      ,2025-11-21 23:31:37.970790 ,Shop tạo đơn tại TP.HCM
ee0c30a3-f88f-467d-83b4-3c19f3096526 ,HCM47032029 ,Mới tạo      ,2025-11-25 02:39:27.695220 ,Shop tạo đơn tại TP.HCM
64b8d90b-9940-4fb6-98ea-8deda792ca48 ,HCM31016305 ,Mới tạo      ,2025-12-03 11:46:49.164239 ,Shop tạo đơn tại TP.HCM
c11ed7e0-ff3b-48ef-8a32-1ce764d4853c ,HCM96939531 ,Mới tạo      ,2025-12-08 01:50:27.072326 ,Shop tạo đơn tại TP.HCM
fc7897df-17b0-482f-b1e2-32f0a14a42cd ,HCM94577044 ,Mới tạo      ,2025-11-10 19:41:19.688762 ,Shop tạo đơn tại TP.HCM
b1250d8c-b506-4d8e-b179-3c613ebc362f ,HCM39916116 ,Mới tạo      ,2025-12-04 11:57:43.090951 ,Shop tạo đơn tại TP.HCM
fb25723d-332e-47cf-ac00-6457091269b4 ,HCM39916116 ,Đã điều phối ,2025-12-04 12:27:43.090951 ,Gán cho Shipper SHP_013
515aaa97-af26-42bf-b452-c18a5a326246 ,HCM39916116 ,Đang giao    ,2025-12-04 14:27:43.090951 ,Shipper đã lấy hàng
df826605-f25d-459f-825b-003462f3d86f ,HCM39916116 ,Đang giao    ,2025-12-04 20:27:43.090951 ,Giao thất bại/Hoàn trả
6abb6b6c-dc68-4eab-85d7-fcc5fef26bc2 ,HCM9067589  ,Mới tạo      ,2025-11-15 01:15:16.364983 ,Shop tạo đơn tại TP.HCM
5c312f28-b34e-4f9a-90d5-8c726961e0e6 ,HCM9067589  ,Đã điều phối ,2025-11-15 01:45:16.364983 ,Gán cho Shipper SHP_014
1a58dbba-770b-4d95-af86-838991b3c46a ,HCM9067589  ,Đang giao    ,2025-11-15 03:45:16.364983 ,Shipper đã lấy hàng
35fb577d-9f3f-40ed-94e6-99d15a0d1ea7 ,HCM9067589  ,Hoàn trả     ,2025-11-15 18:45:16.364983 ,Giao thất bại/Hoàn trả
99b8420b-9926-4580-87c7-d89f4bd4df0a ,HCM49761287 ,Mới tạo      ,2025-11-27 11:39:46.083184 ,Shop tạo đơn tại TP.HCM
b67820e7-9937-4f35-9b1e-f60fe749bf7a ,HCM49761287 ,Đã điều phối ,2025-11-27 12:09:46.083184 ,Gán cho Shipper SHP_015
503af533-288a-4c28-82ff-b3138d9224e6 ,HCM49761287 ,Đang giao    ,2025-11-27 14:09:46.083184 ,Shipper đã lấy hàng
5ba8cb85-39a0-4917-8caf-ce4898804619 ,HCM49761287 ,Hoàn trả     ,2025-11-28 14:09:46.083184 ,Giao thất bại/Hoàn trả
a80ee558-279d-4370-9df6-6fd423290519 ,HCM64428628 ,Mới tạo      ,2025-11-20 21:13:27.895677 ,Shop tạo đơn tại TP.HCM
03bc6d30-7ab6-486c-8d70-155d702d1b10 ,HCM64428628 ,Đã điều phối ,2025-11-20 21:43:27.895677 ,Gán cho Shipper SHP_007
a0129516-1d6e-4cef-b8ac-435bfb2f429b ,HCM64428628 ,Đang giao    ,2025-11-20 23:43:27.895677 ,Shipper đã lấy hàng
b4a2731e-8ebd-4fb5-90b2-002023d6ad1c ,HCM64428628 ,Đang lấy     ,2025-11-21 05:43:27.895677 ,Giao thất bại/Hoàn trả
a6b909b0-6206-4818-8514-a58657473bbd ,HCM40218660 ,Mới tạo      ,2025-11-15 19:28:37.712132 ,Shop tạo đơn tại TP.HCM
0a91fc75-7c2e-4d28-a2c4-a711ad8f63ab ,HCM40218660 ,Đã điều phối ,2025-11-15 19:58:37.712132 ,Gán cho Shipper SHP_007
53fc3a15-87ee-45c9-aaba-dc8138e6542e ,HCM40218660 ,Đang giao    ,2025-11-15 21:58:37.712132 ,Shipper đã lấy hàng
82ed230e-b99e-41a7-94dc-5ec7ed3f3d8f ,HCM40218660 ,Đã giao      ,2025-11-15 23:58:37.712132 ,Giao thành công
914a2dc9-4e59-4be8-902e-20018277af9f ,HCM2036586  ,Mới tạo      ,2025-11-24 05:30:11.770947 ,Shop tạo đơn tại TP.HCM
55f5fff4-97bd-41fd-a146-aee506ebe1d2 ,HCM32247753 ,Mới tạo      ,2025-11-19 14:17:00.998284 ,Shop tạo đơn tại TP.HCM
36425784-4765-4767-a12d-cd01bd2da528 ,HCM32247753 ,Đã điều phối ,2025-11-19 14:47:00.998284 ,Gán cho Shipper SHP_006
d4137168-b4bd-4fbd-bd8c-395b92fd34d7 ,HCM32247753 ,Đang giao    ,2025-11-19 16:47:00.998284 ,Shipper đã lấy hàng
4cacf116-4737-4106-8cd9-beb3d8da1fa7 ,HCM32247753 ,Đang lấy     ,2025-11-19 21:47:00.998284 ,Giao thất bại/Hoàn trả
f73af46b-7288-467a-8835-bd62e03e6dc8 ,HCM64908768 ,Mới tạo      ,2025-11-15 04:17:14.631431 ,Shop tạo đơn tại TP.HCM
cc31bdf5-328c-4ada-91b6-badb87f88bca ,HCM50428380 ,Mới tạo      ,2025-11-15 11:20:56.490686 ,Shop tạo đơn tại TP.HCM
856bb600-dd66-4528-9187-f0e5f7b9520f ,HCM50428380 ,Đã điều phối ,2025-11-15 11:50:56.490686 ,Gán cho Shipper SHP_001
1fba4681-63a9-49ff-9fbf-9b39c728b47a ,HCM50428380 ,Đang giao    ,2025-11-15 13:50:56.490686 ,Shipper đã lấy hàng
4091e4b7-10b4-425e-9df1-d9d2082fd3e4 ,HCM50428380 ,Hoàn trả     ,2025-11-16 10:50:56.490686 ,Giao thất bại/Hoàn trả
206d42bd-1f12-41ae-8beb-eed867ab8b05 ,HCM10083229 ,Mới tạo      ,2025-12-01 07:10:15.463837 ,Shop tạo đơn tại TP.HCM
bee9eb76-ac2c-4839-977f-5e9909164294 ,HCM10083229 ,Đã điều phối ,2025-12-01 07:40:15.463837 ,Gán cho Shipper SHP_010
286d3b17-3018-4ba6-9719-63f96e32affe ,HCM10083229 ,Đang giao    ,2025-12-01 09:40:15.463837 ,Shipper đã lấy hàng
4d94b547-2c0e-4425-a2a8-f11facf0ad4e ,HCM10083229 ,Đang giao    ,2025-12-02 00:40:15.463837 ,Giao thất bại/Hoàn trả
732b2309-c761-48f4-9d63-6c5245897e59 ,HCM1523652  ,Mới tạo      ,2025-11-27 20:58:18.822625 ,Shop tạo đơn tại TP.HCM
9dec85c5-faf9-41fa-8815-e11cc691cfcb ,HCM1523652  ,Đã điều phối ,2025-11-27 21:28:18.822625 ,Gán cho Shipper SHP_013
886a411b-6b8b-4922-95fc-9c5c64eec0f7 ,HCM1523652  ,Đang giao    ,2025-11-27 23:28:18.822625 ,Shipper đã lấy hàng
f12cc49b-8853-4c29-9a49-6e2deb28fb46 ,HCM1523652  ,Hoàn trả     ,2025-11-28 12:28:18.822625 ,Giao thất bại/Hoàn trả
3395d610-41b6-4e41-a02e-b345f7e36768 ,HCM12173328 ,Mới tạo      ,2025-11-24 08:05:35.038819 ,Shop tạo đơn tại TP.HCM
13cf4cfc-9834-48f1-8e27-eaf4896a55d5 ,HCM12173328 ,Đã điều phối ,2025-11-24 08:35:35.038819 ,Gán cho Shipper SHP_008
6d0f40f4-78be-4562-8072-4fdc2f78d050 ,HCM12173328 ,Đang giao    ,2025-11-24 10:35:35.038819 ,Shipper đã lấy hàng
0140d7e5-040b-4c89-821c-5b88cfbb9065 ,HCM12173328 ,Đang giao    ,2025-11-25 07:35:35.038819 ,Giao thất bại/Hoàn trả
1c087c9e-0b35-4b52-9862-bdb1f2f831e1 ,HCM63718431 ,Mới tạo      ,2025-11-24 04:13:57.578147 ,Shop tạo đơn tại TP.HCM
667719fe-b138-4961-9345-75f744e84819 ,HCM63718431 ,Đã điều phối ,2025-11-24 04:43:57.578147 ,Gán cho Shipper SHP_007
58ee9413-ed3c-48bc-8709-e68f17ea61c0 ,HCM63718431 ,Đang giao    ,2025-11-24 06:43:57.578147 ,Shipper đã lấy hàng
6434426b-2ac1-4088-8518-11872f13db60 ,HCM63718431 ,Đã giao      ,2025-11-24 11:43:57.578147 ,Giao thành công
11b22233-a3a6-464a-bafd-ed003a69c2bd ,HCM33166040 ,Mới tạo      ,2025-11-24 19:36:50.257048 ,Shop tạo đơn tại TP.HCM
48910b71-c0c5-46de-adca-1953c8faee38 ,HCM67724297 ,Mới tạo      ,2025-11-21 01:11:20.078954 ,Shop tạo đơn tại TP.HCM
8ac1d804-129e-4f22-b491-2e687345c5fc ,HCM67724297 ,Đã điều phối ,2025-11-21 01:41:20.078954 ,Gán cho Shipper SHP_013
35b0863a-2af7-4024-8f27-ff9722ba5914 ,HCM67724297 ,Đang giao    ,2025-11-21 03:41:20.078954 ,Shipper đã lấy hàng
0f4e059b-beb6-476c-b14b-bd882a8bd8e0 ,HCM67724297 ,Đã giao      ,2025-11-22 02:41:20.078954 ,Giao thành công
323143d0-0ef1-4f3d-8a2d-245281bacc0e ,HCM92203814 ,Mới tạo      ,2025-11-14 12:57:40.095111 ,Shop tạo đơn tại TP.HCM
ed310502-4478-4699-bd02-25efc8ca4394 ,HCM92203814 ,Đã điều phối ,2025-11-14 13:27:40.095111 ,Gán cho Shipper SHP_008
ba85d229-867d-45a3-ad1d-8c397e4a0650 ,HCM92203814 ,Đang giao    ,2025-11-14 15:27:40.095111 ,Shipper đã lấy hàng
8a46df82-fed6-4e9b-8ecb-1d91ac5c3e86 ,HCM92203814 ,Đang lấy     ,2025-11-15 00:27:40.095111 ,Giao thất bại/Hoàn trả
ebad8f7a-2335-4847-a09c-19a163470030 ,HCM44605532 ,Mới tạo      ,2025-11-14 00:32:08.961384 ,Shop tạo đơn tại TP.HCM
fe6825c1-3bfc-49eb-98af-def01a9e9d93 ,HCM44605532 ,Đã điều phối ,2025-11-14 01:02:08.961384 ,Gán cho Shipper SHP_010
8d25dc97-1418-4ec1-a1ef-48b4dd665a26 ,HCM44605532 ,Đang giao    ,2025-11-14 03:02:08.961384 ,Shipper đã lấy hàng
522d3103-303a-4466-9131-28d5a7cb0423 ,HCM44605532 ,Hoàn trả     ,2025-11-14 21:02:08.961384 ,Giao thất bại/Hoàn trả
fb03e30e-6377-42b4-822d-ecc925a99e7d ,HCM93724738 ,Mới tạo      ,2025-11-26 09:20:16.258638 ,Shop tạo đơn tại TP.HCM
a805be2e-2eae-428f-a00a-56653dc43122 ,HCM70965221 ,Mới tạo      ,2025-11-13 10:09:37.616922 ,Shop tạo đơn tại TP.HCM
5359353b-14f1-4ba1-96c5-f89681c81af6 ,HCM70965221 ,Đã điều phối ,2025-11-13 10:39:37.616922 ,Gán cho Shipper SHP_005
3847d906-bda3-4611-9054-00a53089ce82 ,HCM70965221 ,Đang giao    ,2025-11-13 12:39:37.616922 ,Shipper đã lấy hàng
b409143a-b072-47aa-afba-93aaf1fca6ed ,HCM70965221 ,Đang lấy     ,2025-11-14 00:39:37.616922 ,Giao thất bại/Hoàn trả
2871f478-90f5-46a7-8e06-4001b05288c9 ,HCM79295819 ,Mới tạo      ,2025-11-24 04:55:42.439881 ,Shop tạo đơn tại TP.HCM
eeda43c0-d770-4750-b98c-5a84f09e445f ,HCM79295819 ,Đã điều phối ,2025-11-24 05:25:42.439881 ,Gán cho Shipper SHP_012
f9043b76-50af-40da-9c5b-ab331e1e5926 ,HCM79295819 ,Đang giao    ,2025-11-24 07:25:42.439881 ,Shipper đã lấy hàng
0cea78b9-c0ff-495e-b893-3d5bf843010b ,HCM79295819 ,Đang lấy     ,2025-11-24 23:25:42.439881 ,Giao thất bại/Hoàn trả
d1ebeb18-0b65-45ca-aced-f6faa6fdb546 ,HCM33776508 ,Mới tạo      ,2025-11-11 11:46:07.505104 ,Shop tạo đơn tại TP.HCM
b315fdd0-2e8b-43ce-b9d1-808197900fd0 ,HCM33776508 ,Đã điều phối ,2025-11-11 12:16:07.505104 ,Gán cho Shipper SHP_014
c825142f-f620-4161-ba01-594eec43f29a ,HCM33776508 ,Đang giao    ,2025-11-11 14:16:07.505104 ,Shipper đã lấy hàng
434dd304-4f7b-44cf-bc1c-ed4b52ff15b9 ,HCM33776508 ,Đã giao      ,2025-11-12 07:16:07.505104 ,Giao thành công
04a18049-180b-4f5b-a78b-6b0a1a63e965 ,HCM58834931 ,Mới tạo      ,2025-11-30 12:28:30.691523 ,Shop tạo đơn tại TP.HCM
b20fb12e-420d-4f6a-917b-3307cdf45c5e ,HCM58834931 ,Đã điều phối ,2025-11-30 12:58:30.691523 ,Gán cho Shipper SHP_015
bcd92c8f-dcf2-4b31-8eeb-1e30b2a4b230 ,HCM58834931 ,Đang giao    ,2025-11-30 14:58:30.691523 ,Shipper đã lấy hàng
49ea800a-a1c2-42f4-9fe2-35a85dfdae51 ,HCM58834931 ,Hoàn trả     ,2025-11-30 16:58:30.691523 ,Giao thất bại/Hoàn trả
f5d9a94b-70a7-481c-894f-aa517bc0972a ,HCM82717124 ,Mới tạo      ,2025-11-18 17:14:46.340142 ,Shop tạo đơn tại TP.HCM
b6cf27fd-acac-4656-82b5-37abccc38747 ,HCM82717124 ,Đã điều phối ,2025-11-18 17:44:46.340142 ,Gán cho Shipper SHP_002
eeb54de2-b2c4-490e-9814-68d8dbe4a908 ,HCM82717124 ,Đang giao    ,2025-11-18 19:44:46.340142 ,Shipper đã lấy hàng
47dd434a-12e2-4fa5-9c33-0a81e565fe4c ,HCM82717124 ,Đang lấy     ,2025-11-19 03:44:46.340142 ,Giao thất bại/Hoàn trả
8f2e5a27-2784-40d2-8a59-bfa562fc21e0 ,HCM51938089 ,Mới tạo      ,2025-11-26 07:15:28.700500 ,Shop tạo đơn tại TP.HCM
842deaf7-3b76-470e-9311-ce2fcd5f711c ,HCM51938089 ,Đã điều phối ,2025-11-26 07:45:28.700500 ,Gán cho Shipper SHP_002
b3f7442b-f753-49a9-945a-4857d6d7ff31 ,HCM51938089 ,Đang giao    ,2025-11-26 09:45:28.700500 ,Shipper đã lấy hàng
fdb1e7a3-a76b-4085-b5a3-1a39799452ad ,HCM51938089 ,Hoàn trả     ,2025-11-26 22:45:28.700500 ,Giao thất bại/Hoàn trả
c1f556f3-8e12-4b4a-8d8f-3ce7e57de6d5 ,HCM36446027 ,Mới tạo      ,2025-11-16 10:14:58.083630 ,Shop tạo đơn tại TP.HCM
d304ebf5-bbaf-40b4-a88c-0858c906f196 ,HCM82730771 ,Mới tạo      ,2025-11-28 17:42:45.293201 ,Shop tạo đơn tại TP.HCM
e9aaa48b-d019-4746-812d-82c56ce9a244 ,HCM82730771 ,Đã điều phối ,2025-11-28 18:12:45.293201 ,Gán cho Shipper SHP_007
0e89011c-cfcb-4761-ad2a-f1716fc8a77e ,HCM82730771 ,Đang giao    ,2025-11-28 20:12:45.293201 ,Shipper đã lấy hàng
69157aed-c6b9-4208-959b-b98e81b32781 ,HCM82730771 ,Đang giao    ,2025-11-29 16:12:45.293201 ,Giao thất bại/Hoàn trả
3d7b289f-64ea-4ca4-85c3-dca5e811c72c ,HCM74593093 ,Mới tạo      ,2025-12-06 13:22:24.204838 ,Shop tạo đơn tại TP.HCM
2be56396-a463-4960-b595-086d1d9006ff ,HCM74593093 ,Đã điều phối ,2025-12-06 13:52:24.204838 ,Gán cho Shipper SHP_002
7eba01a5-1672-44b8-9e40-73f7a54d6d3f ,HCM74593093 ,Đang giao    ,2025-12-06 15:52:24.204838 ,Shipper đã lấy hàng
163fe0cf-9590-4f1f-a5d5-3a054cda979c ,HCM74593093 ,Đã giao      ,2025-12-06 18:52:24.204838 ,Giao thành công
73698e9b-459c-44d6-9fc6-05848739ad02 ,HCM73264696 ,Mới tạo      ,2025-11-21 16:06:03.418197 ,Shop tạo đơn tại TP.HCM
b57b4e3c-27e8-49cb-a240-2d77b285c85d ,HCM73264696 ,Đã điều phối ,2025-11-21 16:36:03.418197 ,Gán cho Shipper SHP_011
2f658b07-0604-484a-9b59-8e682c593223 ,HCM73264696 ,Đang giao    ,2025-11-21 18:36:03.418197 ,Shipper đã lấy hàng
3a75f4ae-f2bb-434f-928b-0cd401ecb010 ,HCM73264696 ,Đã giao      ,2025-11-22 15:36:03.418197 ,Giao thành công
6e8a52c2-91b5-4ef6-8b28-a8d46a6de0c3 ,HCM88451727 ,Mới tạo      ,2025-11-19 00:21:08.608766 ,Shop tạo đơn tại TP.HCM
e8c4c2c2-1bff-4879-a3b0-e21472b28614 ,HCM56956145 ,Mới tạo      ,2025-11-13 23:00:09.413521 ,Shop tạo đơn tại TP.HCM
071dd795-180d-44a2-b8af-63b0670e95a8 ,HCM56956145 ,Đã điều phối ,2025-11-13 23:30:09.413521 ,Gán cho Shipper SHP_007
91b1bc5c-eaa7-426a-9dec-ce2a6388e50a ,HCM56956145 ,Đang giao    ,2025-11-14 01:30:09.413521 ,Shipper đã lấy hàng
0230abcc-8c3b-4934-9f30-4a3470f795f2 ,HCM56956145 ,Hoàn trả     ,2025-11-14 16:30:09.413521 ,Giao thất bại/Hoàn trả
d16ff822-3321-45f3-ae90-0186963b110e ,HCM42986912 ,Mới tạo      ,2025-12-06 06:57:03.422448 ,Shop tạo đơn tại TP.HCM
4e113734-e510-400c-8771-2d16cd80cbc1 ,HCM66124966 ,Mới tạo      ,2025-12-08 16:01:13.685154 ,Shop tạo đơn tại TP.HCM
adf864b1-7804-4073-a2af-eaf08706429c ,HCM66124966 ,Đã điều phối ,2025-12-08 16:31:13.685154 ,Gán cho Shipper SHP_003
dd55d9cf-88da-4e6c-8640-2d275e6e0dc8 ,HCM66124966 ,Đang giao    ,2025-12-08 18:31:13.685154 ,Shipper đã lấy hàng
49060de9-e31d-4fda-9e42-03ec589ce2bc ,HCM66124966 ,Đang lấy     ,2025-12-09 17:31:13.685154 ,Giao thất bại/Hoàn trả
9dd8ec76-8c20-4cbf-affb-a76bb536868c ,HCM25887584 ,Mới tạo      ,2025-11-13 02:57:53.610650 ,Shop tạo đơn tại TP.HCM
0b97a539-a9fd-418a-aa91-cbe73b2bab34 ,HCM25887584 ,Đã điều phối ,2025-11-13 03:27:53.610650 ,Gán cho Shipper SHP_004
41c0e6d1-84bf-4401-a091-86e7a74e11b6 ,HCM25887584 ,Đang giao    ,2025-11-13 05:27:53.610650 ,Shipper đã lấy hàng
bd6898dd-7387-4293-9111-bc51f95907d1 ,HCM25887584 ,Đã giao      ,2025-11-13 15:27:53.610650 ,Giao thành công
a2131dca-4fc8-4feb-925b-de3de41448ce ,HCM78499933 ,Mới tạo      ,2025-12-07 23:19:24.908092 ,Shop tạo đơn tại TP.HCM
d5a5532d-fe49-4c06-8c07-c3a4f4609921 ,HCM78499933 ,Đã điều phối ,2025-12-07 23:49:24.908092 ,Gán cho Shipper SHP_005
afa43465-dd6a-42ee-921f-3a722f61b217 ,HCM78499933 ,Đang giao    ,2025-12-08 01:49:24.908092 ,Shipper đã lấy hàng
81d09c57-a004-42da-9f60-455065e4af30 ,HCM78499933 ,Đang giao    ,2025-12-08 03:49:24.908092 ,Giao thất bại/Hoàn trả
68c90757-64c9-469f-956d-7e066cf0812b ,HCM96618971 ,Mới tạo      ,2025-11-30 22:25:03.856477 ,Shop tạo đơn tại TP.HCM
321d293c-1557-4878-aaa3-cdb1d8e35e0f ,HCM96618971 ,Đã điều phối ,2025-11-30 22:55:03.856477 ,Gán cho Shipper SHP_001
e4aded06-49ca-4a65-bc0b-d9322905815e ,HCM96618971 ,Đang giao    ,2025-12-01 00:55:03.856477 ,Shipper đã lấy hàng
11392779-2ac4-41c3-9572-9129eb8d2a40 ,HCM96618971 ,Đang giao    ,2025-12-01 07:55:03.856477 ,Giao thất bại/Hoàn trả
728cedf6-f1e7-4981-b29b-76c86e13f1ba ,HCM66654822 ,Mới tạo      ,2025-12-05 04:39:16.665790 ,Shop tạo đơn tại TP.HCM
8a716068-337e-408e-9de4-6c17bc0ce80c ,HCM21583498 ,Mới tạo      ,2025-11-17 06:04:35.047610 ,Shop tạo đơn tại TP.HCM
a6841d78-d1ee-413e-9e9e-a7591f91460d ,HCM21583498 ,Đã điều phối ,2025-11-17 06:34:35.047610 ,Gán cho Shipper SHP_009
8bc16773-1acf-486d-9d01-9f3174f65590 ,HCM21583498 ,Đang giao    ,2025-11-17 08:34:35.047610 ,Shipper đã lấy hàng
a90f3fba-ca38-4e07-b003-206d24347c64 ,HCM21583498 ,Đã giao      ,2025-11-17 09:34:35.047610 ,Giao thành công
0454e2d9-307b-4c0d-83bf-b40722529461 ,HCM92127167 ,Mới tạo      ,2025-11-20 17:57:11.302023 ,Shop tạo đơn tại TP.HCM
bb16263a-d9e3-41ff-8eda-e6da9c30ddc8 ,HCM16376838 ,Mới tạo      ,2025-11-14 05:58:55.255214 ,Shop tạo đơn tại TP.HCM
7e608b48-eb47-429d-a97b-37904cba8dd1 ,HCM16376838 ,Đã điều phối ,2025-11-14 06:28:55.255214 ,Gán cho Shipper SHP_015
a5083294-688a-433d-aced-6eaad6f54fcd ,HCM16376838 ,Đang giao    ,2025-11-14 08:28:55.255214 ,Shipper đã lấy hàng
981568c8-e29a-47a9-8fb6-2e8d7eff187b ,HCM16376838 ,Hoàn trả     ,2025-11-15 00:28:55.255214 ,Giao thất bại/Hoàn trả
2e31962f-62a7-4908-bd8b-05f0261ab799 ,HCM76791508 ,Mới tạo      ,2025-11-12 03:33:56.881282 ,Shop tạo đơn tại TP.HCM
78677a36-f354-461f-8ae0-901d9c4569a7 ,HCM72139405 ,Mới tạo      ,2025-11-21 22:06:25.499995 ,Shop tạo đơn tại TP.HCM
84316ec2-1289-4081-8eb5-29617b30bd24 ,HCM72139405 ,Đã điều phối ,2025-11-21 22:36:25.499995 ,Gán cho Shipper SHP_003
f796d739-ce21-4014-beab-b3d86f29e30c ,HCM72139405 ,Đang giao    ,2025-11-22 00:36:25.499995 ,Shipper đã lấy hàng
c2cc1ca7-c665-4e4f-a6d0-4eccf18fda3c ,HCM72139405 ,Đang giao    ,2025-11-22 18:36:25.499995 ,Giao thất bại/Hoàn trả
3bd506a9-af06-4ee4-9aff-31442a9c2971 ,HCM64247845 ,Mới tạo      ,2025-12-02 23:07:29.952969 ,Shop tạo đơn tại TP.HCM
72851f43-bdfe-4cda-bd6e-d7bb3e302e8b ,HCM64247845 ,Đã điều phối ,2025-12-02 23:37:29.952969 ,Gán cho Shipper SHP_012
24e7cb9e-80bf-4733-be89-bf6dcf183470 ,HCM64247845 ,Đang giao    ,2025-12-03 01:37:29.952969 ,Shipper đã lấy hàng
e595cbea-e22a-403b-80d2-6e79b20eb9bc ,HCM64247845 ,Đang giao    ,2025-12-04 00:37:29.952969 ,Giao thất bại/Hoàn trả
bfc264e4-e881-4a8c-9f6b-f1541dd00e6f ,HCM54781761 ,Mới tạo      ,2025-11-27 23:55:31.277070 ,Shop tạo đơn tại TP.HCM
234cc356-d91d-4673-9582-35c7ff874ba5 ,HCM91629684 ,Mới tạo      ,2025-11-17 19:46:52.855243 ,Shop tạo đơn tại TP.HCM
389168ac-cea6-402e-ae42-cfb390aec801 ,HCM99708223 ,Mới tạo      ,2025-11-22 12:39:01.531518 ,Shop tạo đơn tại TP.HCM
a22ea952-7a13-421f-9da8-c02100abcac6 ,HCM48268161 ,Mới tạo      ,2025-11-19 09:00:14.970009 ,Shop tạo đơn tại TP.HCM
76eb2f78-9690-460e-be63-052957175cd8 ,HCM48268161 ,Đã điều phối ,2025-11-19 09:30:14.970009 ,Gán cho Shipper SHP_004
956fd510-7e1c-457a-bc03-c8023008f4a4 ,HCM48268161 ,Đang giao    ,2025-11-19 11:30:14.970009 ,Shipper đã lấy hàng
54d1f231-83d8-49e8-a849-68e9c501b946 ,HCM48268161 ,Đã giao      ,2025-11-19 12:30:14.970009 ,Giao thành công
7869c641-d3fd-4d19-94e5-9f41617b373a ,HCM63653433 ,Mới tạo      ,2025-11-21 12:12:40.178502 ,Shop tạo đơn tại TP.HCM
736b16fd-27ca-41ce-9af1-394b81ecfd8f ,HCM63653433 ,Đã điều phối ,2025-11-21 12:42:40.178502 ,Gán cho Shipper SHP_008
3384a4ad-738e-47dc-b4e9-7f3fee2435eb ,HCM63653433 ,Đang giao    ,2025-11-21 14:42:40.178502 ,Shipper đã lấy hàng
a914689a-f22f-41da-bdbe-3196fb3a44be ,HCM63653433 ,Đang lấy     ,2025-11-21 23:42:40.178502 ,Giao thất bại/Hoàn trả
faa12b65-3886-410f-8724-05d22497527d ,HCM71950073 ,Mới tạo      ,2025-11-27 23:31:16.743425 ,Shop tạo đơn tại TP.HCM
